454	orient-kitchen-pittsburgh
455	mortons-the-steakhouse-pittsburgh
456	jozsa-corner-pittsburgh
457	the-hop-house-pittsburgh
458	gateway-clipper-cafe-pittsburgh
459	noodles-and-company-pittsburgh
460	ajs-burger-and-peruvian-rotisserie-chicken-pittsburgh
461	burgatory-pittsburgh
462	barbs-corner-kitchen-pittsburgh
463	mekong-restaurant-pittsburgh-2
464	lesvos-gyros-pittsburgh
465	the-carlton-pittsburgh
466	szechuan-express-pittsburgh
467	luke-and-mikes-frontporch-pittsburgh
468	old-town-buffet-pittsburgh-2
469	hanlons-cafe-pittsburgh
470	the-south-side-bbq-restaurant-pittsburgh
471	51-wings-and-things-pittsburgh
472	wheel-house-pittsburgh
473	coachs-bottleshop-and-grille-pittsburgh
474	sun-penang-pittsburgh
475	bloomfield-bridge-tavern-pittsburgh
476	ds-six-pax-and-dogz-pittsburgh-2
477	uncle-sams-submarines-pittsburgh-2
478	primanti-bros-pittsburgh-5
479	primanti-bros-pittsburgh-6
480	mike-and-tonys-gyros-pittsburgh
481	forbes-gyro-pittsburgh
482	51-wings-and-things-pittsburgh
483	old-town-buffet-pittsburgh-2
484	frankies-extra-long-pittsburgh
485	jozsa-corner-pittsburgh
486	i-tea-cafe-pittsburgh-3
487	mekong-restaurant-pittsburgh-2
488	genoa-pizza-and-bar-pittsburgh
489	paisanos-pittsburgh
490	mike-and-tonys-gyros-pittsburgh
491	groceria-italiana-pittsburgh
492	thai-touch-kitchen-pittsburgh
493	hanlons-cafe-pittsburgh
494	maiku-sushi-pittsburgh
495	the-dream-bbq-pittsburgh
496	eggs-r-us-pittsburgh
497	pittsburgh-fish-and-chicken-pittsburgh
498	bar-louie-pittsburgh-6
499	sabroso-mexican-delights-pittsburgh
500	cafe-milano-pittsburgh
501	burgatory-pittsburgh-4
502	the-pita-pit-pittsburgh-4
503	redbeards-bar-and-grill-pittsburgh
504	ka-mei-pittsburgh
505	pizza-milano-pittsburgh-6
506	ali-baba-restaurant-pittsburgh
507	original-hot-dog-shop-pittsburgh-2
508	the-great-american-grill-pittsburgh
509	boulevard-deli-pittsburgh-2
510	easy-street-pittsburgh
511	claddagh-irish-pub-pittsburgh
512	perlé-pittsburgh
513	the-colombian-spot-pittsburgh
514	cafe-at-the-lofts-pittsburgh
515	dibellas-subs-pittsburgh
516	silk-elephant-pittsburgh
517	arpino-trattoria-pittsburgh
518	senti-pittsburgh
519	asiatique-thai-bistro-pittsburgh
520	peoples-indian-restaurant-pittsburgh
521	i-tea-cafe-pittsburgh-3
522	gennaros-pizza-and-pub-pittsburgh
523	perlé-pittsburgh
524	mendoza-express-pittsburgh
525	simple-gourmet-pittsburgh
526	someone-elses-bar-pittsburgh
527	stokes-grill-pittsburgh
528	cibo-pittsburgh
529	randitas-organic-vegan-cafe-pittsburgh
530	champions-club-pittsburgh
531	the-pita-pit-pittsburgh-4
532	thats-amore-pittsburgh
533	wangs-kitchen-pittsburgh
534	senti-pittsburgh
535	atrias-restaurant-and-tavern-pittsburgh-2
536	the-map-room-grill-and-bar-pittsburgh
537	bados-pizza-grill-and-ale-house-pittsburgh
538	nancys-east-end-diner-pittsburgh
539	little-asia-pittsburgh-2
540	lillens-restaurant-pittsburgh
541	little-asia-pittsburgh-2
542	champions-club-pittsburgh
543	clark-bar-and-grill-pittsburgh
544	wangs-kitchen-pittsburgh
545	djs-sandwich-shoppe-pittsburgh-2
546	café-raymond-pittsburgh-4
547	the-map-room-grill-and-bar-pittsburgh
548	andys-sushi-bar-pittsburgh
549	nancys-east-end-diner-pittsburgh
550	wallaces-taproom-pittsburgh
551	cains-saloon-pittsburgh
552	quik-it-chicken-pittsburgh-4
553	thai-gourmet-pittsburgh-2
554	bados-pizza-grill-and-ale-house-pittsburgh
555	hard-rock-cafe-pittsburgh-4
556	mitchells-restaurant-bar-and-banquet-center-pittsburgh
557	pelegrinos-pizza-and-pasta-pittsburgh
558	salonika-gyros-pittsburgh
559	gus-cafe-pittsburgh
560	lydiahs-coffee-house-pittsburgh
561	the-groove-cheesesteak-co-pittsburgh
562	lucca-pittsburgh
563	mccormick-and-schmicks-pittsburgh-2
564	alexs-corner-pizza-shop-pittsburgh
565	tongs-cuisine-pittsburgh
566	wiggys-pittsburgh
