k	numRecR	numNonRecR	numR	avgRating	posRatingRatio	negRatingRatio	maxRDay	avgRD	maxRD	extRatingRatio	avgL	stdL	avgPCW	maxPCW	avgPC	avgPC	avgOnePP	maxOnePP	avgRES	maxRES	avgPosScore	maxPosScore	avgNegScore	maxNegScore	avgSW	maxSW	avgOW	maxOW	fraction
little-bangkok-in-the-strip-pittsburgh	89	16	105	4.11428571429	0.771428571429	0.104761904762	3	0.826666666668	3.11428571429	0.485714285714	119.00952381	108.174417822	0.157560102259	0.4	0.0304753348316	0.0304753348316	0.0468152397888	0.108108108108	0.200170374002	1.0	0.0599265949138	0.229166666667	0.030647917392	0.0738636363636	0.102914338835	0.4	0.897085661165	1.0	0.152380952381
eatn-park-restaurant-pittsburgh-13	56	10	66	3.0303030303	0.378787878788	0.318181818182	2	0.916437098255	2.0303030303	0.212121212121	137.53030303	117.827328684	0.156729220604	0.333333333333	0.0283161168941	0.0283161168941	0.0445816087822	0.2	0.10406954157	1.0	0.0466699803113	0.130681818182	0.028696074016	0.0795454545455	0.081471553521	0.214285714286	0.918528446479	1.0	0.151515151515
rum-runners-saloon-pittsburgh-2	32	11	43	3.37209302326	0.46511627907	0.255813953488	1	1.04921579232	2.37209302326	0.302325581395	131.976744186	132.082864824	0.153432946916	0.25	0.0286859943455	0.0286859943455	0.039868320578	0.104895104895	0.187835235899	1.0	0.0564967283798	0.157608695652	0.0304529456656	0.0909090909091	0.0857619589567	0.266666666667	0.914238041043	1.0	0.255813953488
vocelli-pizza-pittsburgh-5	12	0	12	2.75	0.416666666667	0.416666666667	1	1.29166666667	2.25	0.416666666667	86.0	66.6195666953	0.162237687728	0.333333333333	0.0351863016827	0.0351863016827	0.0563961518702	0.166666666667	0.0419973544973	0.25	0.0636133941552	0.166666666667	0.0334416062332	0.0583333333333	0.116777366577	0.219512195122	0.883222633423	0.947368421053	0.0
bobs-garage-pittsburgh	26	2	28	3.64285714286	0.714285714286	0.142857142857	1	0.867346938775	2.64285714286	0.285714285714	156.642857143	149.40625687	0.150169407506	0.219512195122	0.026227393398	0.026227393398	0.0331187860589	0.146341463415	0.18982470636	1.0	0.0397612009298	0.0611413043478	0.0283475317073	0.0804794520548	0.0712343434607	0.227272727273	0.928765656539	1.0	0.0714285714286
pizza-palermo-pittsburgh	41	10	51	3.47058823529	0.607843137255	0.254901960784	2	1.19261822376	2.47058823529	0.43137254902	94.0	66.5906429274	0.160191655119	0.315789473684	0.0363362723467	0.0363362723467	0.0556383310131	1.0	0.166363211951	1.0	0.054123211619	0.166666666667	0.0383098762468	0.416666666667	0.108500179662	0.666666666667	0.8718919772	1.0	0.196078431373
savoy-pittsburgh-3	110	36	146	3.54794520548	0.630136986301	0.239726027397	4	1.17245261775	2.54794520548	0.445205479452	223.404109589	199.264867401	0.147143171026	0.260869565217	0.0276288731141	0.0276288731141	0.0473022454514	0.133333333333	0.132652488496	1.0	0.0562004647709	0.157894736842	0.0275682309717	0.1	0.0848574575817	0.333333333333	0.915142542418	1.0	0.246575342466
pizza-milano-pittsburgh-2	58	12	70	3.42857142857	0.614285714286	0.285714285714	1	1.27346938776	2.42857142857	0.471428571429	86.8714285714	68.88477365	0.163324926167	0.261904761905	0.0308026878775	0.0308026878775	0.0437056977438	0.133333333333	0.124528812457	1.0	0.0475514909284	0.138888888889	0.0285528538534	0.0888888888889	0.0747700837899	0.214285714286	0.92522991621	1.0	0.171428571429
express-pizzeria-pittsburgh	8	1	9	3.33333333333	0.666666666667	0.333333333333	1	1.55555555556	2.33333333333	0.666666666667	123.666666667	73.1983606374	0.131574932465	0.186813186813	0.0188081038665	0.0188081038665	0.05861359182	0.0909090909091	0.192592592593	0.666666666667	0.0384905616536	0.054435483871	0.026519991277	0.0426829268293	0.0612592808678	0.111111111111	0.938740719132	0.979381443299	0.111111111111
pizza-milano-pittsburgh-6	2	0	2	4.5	1.0	0.0	1	0.5	0.5	0.5	66.5	9.5	0.129385964912	0.140350877193	0.0252671220879	0.0252671220879	0.0328947368421	0.0657894736842	0.0833333333335	0.166666666667	0.0553728070175	0.0679824561404	0.0359100877193	0.0438596491228	0.098106060606	0.121212121212	0.901893939394	0.925	0.0
arancini-house-pittsburgh	25	4	29	4.79310344828	1.0	0.0	2	0.328180737218	0.793103448276	0.793103448276	131.862068966	108.172507227	0.16106743561	0.310344827586	0.0309775495406	0.0309775495406	0.0423772628212	0.111111111111	0.305998407722	1.0	0.0582862365638	0.105769230769	0.0246110992714	0.0406162464986	0.0934726519573	0.25	0.906527348043	1.0	0.137931034483
vocelli-pizza-pittsburgh-9	7	2	9	4.55555555556	1.0	0.0	1	0.493827160494	0.555555555556	0.555555555556	63.1111111111	56.3903940686	0.173189036475	0.375	0.0299621283869	0.0299621283869	0.0357456788311	0.0808080808081	0.272222222222	1.0	0.0537765289268	0.0989583333333	0.0217732329641	0.0404411764706	0.0983747496391	0.272727272727	0.901625250361	0.955056179775	0.222222222222
green-front-inn-pittsburgh	8	2	10	3.6	0.6	0.3	2	1.28	2.6	0.5	101.2	70.799435026	0.14448371291	0.204301075269	0.0205367391913	0.0205367391913	0.0344632829472	0.0740740740741	0.00714285714286	0.0714285714286	0.0510103434773	0.1015625	0.0328946982273	0.0504807692308	0.0962243894205	0.138461538462	0.903775610579	0.952380952381	0.2
pints-on-penn-pittsburgh	64	10	74	3.82432432432	0.675675675676	0.175675675676	3	1.02118334551	2.82432432432	0.459459459459	147.202702703	153.087325347	0.150075655517	0.309523809524	0.0271446957568	0.0271446957568	0.0422728774872	0.127659574468	0.163284136814	1.0	0.0604486984297	0.14880952381	0.0278482963693	0.0913461538462	0.0969332027817	0.428571428571	0.903066797218	1.0	0.135135135135
mike-and-tonys-gyros-pittsburgh-2	66	13	79	4.07594936709	0.784810126582	0.139240506329	2	0.865566415639	3.07594936709	0.506329113924	106.215189873	125.945102657	0.167424314124	0.6	0.0375342892107	0.0375342892107	0.0354390069378	0.114035087719	0.190509011685	1.0	0.051943610759	0.166666666667	0.0279302412784	0.106481481481	0.098619931896	0.4	0.901380068104	1.0	0.164556962025
blue-dust-homestead	122	6	128	4.0703125	0.78125	0.078125	2	0.711791992188	3.0703125	0.3984375	141.328125	120.236362882	0.154944740172	0.260869565217	0.0271188594723	0.0271188594723	0.0342962369708	0.133333333333	0.195670194116	1.0	0.0559609367646	0.142045454545	0.0256992955582	0.0653846153846	0.0899908094979	0.25	0.910009190502	1.0	0.046875
la-palapa-mexican-gourmet-kitchen-pittsburgh	125	10	135	4.3037037037	0.859259259259	0.0666666666667	2	0.742716049382	3.3037037037	0.555555555556	122.496296296	123.99754323	0.168684815623	0.428571428571	0.0323737118024	0.0323737118024	0.0383776327951	0.12962962963	0.198498510851	1.0	0.0664706231432	0.232142857143	0.0283833894913	0.0978260869565	0.115020656398	0.416666666667	0.884979343602	1.0	0.0740740740741
afamia-mediterranean-grille-pittsburgh	26	7	33	4.0	0.727272727273	0.181818181818	2	1.09090909091	3.0	0.636363636364	97.6363636364	117.09302652	0.157249931246	0.304347826087	0.0287196401057	0.0287196401057	0.0351856111459	0.1	0.206779798575	1.0	0.0632680956124	0.25	0.0312241390271	0.104166666667	0.0966454605628	0.333333333333	0.903354539437	1.0	0.212121212121
tamarind-savoring-india-pittsburgh	105	21	126	4.00793650794	0.738095238095	0.111111111111	2	0.913328294281	3.00793650794	0.539682539683	104.468253968	104.381373886	0.154422859161	0.393939393939	0.0308664797781	0.0308664797781	0.0462322701616	0.121212121212	0.158914112783	1.0	0.0608127076659	0.225	0.0306665852367	0.14880952381	0.108442008225	0.333333333333	0.891557991775	1.0	0.166666666667
ricos-restaurant-pittsburgh	34	21	55	3.50909090909	0.6	0.272727272727	2	1.31636363636	2.50909090909	0.545454545455	123.272727273	92.390565151	0.144792843077	0.227272727273	0.0259446046436	0.0259446046436	0.0409379011854	0.127659574468	0.135968223695	1.0	0.0536704841777	0.114583333333	0.0313092904063	0.106481481481	0.0948599452913	0.272727272727	0.905140054709	1.0	0.381818181818
johnnys-diner-pittsburgh	12	2	14	4.21428571429	0.857142857143	0.142857142857	1	0.897959183674	3.21428571429	0.642857142857	122.071428571	106.84866754	0.126889202221	0.210526315789	0.0278035791685	0.0278035791685	0.0401288707299	0.109375	0.0641723356009	0.222222222222	0.0637258554489	0.175	0.0358780099828	0.108333333333	0.0957872646105	0.222222222222	0.904212735389	1.0	0.142857142857
buca-di-beppo-italian-restaurant-pittsburgh	96	23	119	2.65546218487	0.310924369748	0.504201680672	2	1.24920556458	2.34453781513	0.436974789916	146.663865546	122.424751528	0.153543227215	0.264864864865	0.0290645056528	0.0290645056528	0.0497481148782	0.135802469136	0.121822616624	1.0	0.0466220644345	0.11	0.0337439942904	0.0927419354839	0.091268320342	0.272727272727	0.908731679658	1.0	0.193277310924
lillens-restaurant-pittsburgh	4	0	4	3.5	0.75	0.25	1	1.25	2.5	0.5	62.25	31.736217481	0.192838706279	0.266666666667	0.02523172111	0.02523172111	0.0700626185209	0.1	0.208333333333	0.333333333333	0.0592221986278	0.075	0.0378649454804	0.0703125	0.0978644527988	0.171428571429	0.902135547201	0.958333333333	0.0
cerasoli-pizzeria-pittsburgh	20	5	25	3.28	0.64	0.36	2	1.6416	2.28	0.72	69.32	47.1005053051	0.157333646478	0.219512195122	0.0267590516246	0.0267590516246	0.051038161752	0.129032258065	0.228078431372	1.0	0.0503678367758	0.109848484848	0.0312395117218	0.0964285714286	0.102563202685	0.272727272727	0.897436797315	1.0	0.2
steel-cactus-pittsburgh-4	83	10	93	2.86021505376	0.365591397849	0.451612903226	2	1.37911897329	2.13978494624	0.548387096774	142.623655914	117.815868181	0.154987239853	0.363636363636	0.0253844692726	0.0253844692726	0.0527876292581	0.125	0.118480159609	1.0	0.0488839133033	0.138157894737	0.0305710900766	0.0868055555556	0.0837232468216	0.272727272727	0.916276753178	1.0	0.10752688172
b52-cafe-pittsburgh-4	69	5	74	4.66216216216	0.918918918919	0.0135135135135	2	0.511322132944	2.66216216216	0.756756756757	118.959459459	94.3057762682	0.157059886453	0.285714285714	0.0238023500706	0.0238023500706	0.047101212501	0.111111111111	0.196575400619	1.0	0.0566068737033	0.125	0.0292298180097	0.0725	0.0868576173616	0.210526315789	0.913142382638	1.0	0.0675675675676
steel-cactus-pittsburgh-6	11	0	11	2.90909090909	0.272727272727	0.363636363636	1	1.20661157025	2.09090909091	0.545454545455	106.545454545	41.7119203289	0.125924928724	0.211111111111	0.0235038943185	0.0235038943185	0.0480226001832	0.0777777777778	0.139393939394	1.0	0.0508420531962	0.09375	0.0266971883005	0.0560344827586	0.081419592489	0.190476190476	0.918580407511	1.0	0.0
ihop-pittsburgh-6	47	16	63	2.4126984127	0.269841269841	0.555555555556	2	1.34744268078	2.5873015873	0.587301587302	135.396825397	143.319992699	0.159978032667	0.4	0.0332278978222	0.0332278978222	0.0580339290411	0.121212121212	0.134788437169	1.0	0.0446129881999	0.117424242424	0.0341059020156	0.096875	0.0836307239929	0.28	0.916369276007	1.0	0.253968253968
steel-cactus-pittsburgh-2	201	80	281	2.99644128114	0.398576512456	0.387900355872	7	1.17161636757	2.00355871886	0.384341637011	129.483985765	119.412473015	0.149792203123	0.411764705882	0.0272587884735	0.0272587884735	0.0427294731586	0.117647058824	0.133735266422	1.0	0.0557335389389	0.178571428571	0.0310608566624	0.152777777778	0.0980633458623	0.428571428571	0.901936654138	1.0	0.284697508897
sushi-boat-pittsburgh	48	7	55	3.45454545455	0.527272727273	0.290909090909	1	1.22975206612	2.45454545455	0.436363636364	91.0181818182	66.8995151251	0.181043429311	0.391304347826	0.0309698100566	0.0309698100566	0.0308882386589	0.109826589595	0.13163124754	1.0	0.0570130478615	0.171875	0.0333719180193	0.0955882352941	0.113662468845	0.5	0.886337531155	1.0	0.127272727273
hanks-hotdogs-too-pittsburgh	9	1	10	3.9	0.7	0.1	1	0.94	2.9	0.5	121.4	126.63427656	0.148537609615	0.197802197802	0.0342731245156	0.0342731245156	0.033641394288	0.0909090909091	0.151515151515	1.0	0.0668149196563	0.152173913043	0.0249147253791	0.0489130434783	0.0963603906687	0.153846153846	0.903639609331	0.951111111111	0.1
doridos-restaurant-pittsburgh	43	14	57	3.87719298246	0.649122807018	0.122807017544	1	1.00153893506	2.87719298246	0.491228070175	88.8596491228	106.884991249	0.147287315918	0.285714285714	0.0305287894983	0.0305287894983	0.0381429890836	0.2	0.232643672117	1.0	0.06727030853	0.291666666667	0.031543303005	0.1375	0.114718801209	0.375	0.885281198791	1.0	0.245614035088
sushi-tomo-pittsburgh	78	19	97	3.96907216495	0.762886597938	0.113402061856	2	0.830694016367	2.96907216495	0.463917525773	105.855670103	83.9065496001	0.156032687843	0.267857142857	0.0316087426015	0.0316087426015	0.0446148259419	0.104838709677	0.176263484511	1.0	0.0607973060183	0.172619047619	0.0343263605466	0.291666666667	0.114569230518	0.5	0.885430769482	1.0	0.19587628866
pastitsio-pittsburgh	79	15	94	4.09574468085	0.765957446809	0.117021276596	2	0.865776369398	3.09574468085	0.510638297872	107.212765957	86.4631113497	0.172487811779	0.444444444444	0.0288444407208	0.0288444407208	0.0405566639284	0.139534883721	0.143460962101	1.0	0.0665018482746	0.25	0.0281687447645	0.09	0.119920180962	0.5	0.880079819038	1.0	0.159574468085
mercurios-pittsburgh	254	24	278	4.09352517986	0.791366906475	0.089928057554	3	0.776046788469	3.09352517986	0.464028776978	120.276978417	100.292982186	0.157995184801	0.363636363636	0.0291314410356	0.0291314410356	0.0446880003244	0.2	0.182021099537	1.0	0.0552786709857	0.193181818182	0.0283395267884	0.144230769231	0.0996463340365	0.666666666667	0.900353665963	1.0	0.0863309352518
thai-cuisine-pittsburgh	184	21	205	4.09268292683	0.785365853659	0.10243902439	2	0.840928019037	3.09268292683	0.517073170732	114.775609756	92.8623339339	0.169045310353	0.451612903226	0.0355278569549	0.0355278569549	0.0462661630585	0.170212765957	0.135787124644	1.0	0.0556199169286	0.16847826087	0.0294095002601	0.110294117647	0.0959148287913	0.4	0.899207122428	1.0	0.10243902439
mortons-the-steakhouse-pittsburgh	70	23	93	3.45161290323	0.569892473118	0.311827956989	2	1.31321540062	2.45161290323	0.494623655914	187.129032258	149.60063149	0.154183530882	0.375	0.0290620726884	0.0290620726884	0.0552774604675	0.133333333333	0.12363558529	1.0	0.0509635294652	0.13	0.0277567761856	0.0833333333333	0.0861092934931	0.25	0.913890706507	1.0	0.247311827957
mexi-casa-pittsburgh	66	13	79	3.21518987342	0.506329113924	0.367088607595	3	1.40233936869	2.21518987342	0.53164556962	124.670886076	132.653133055	0.1732425882	0.5	0.0323426335686	0.0323426335686	0.0326793422055	0.0923076923077	0.161622196369	1.0	0.0561538770037	0.142857142857	0.029652678639	0.09375	0.107426198895	0.333333333333	0.879915573257	1.0	0.164556962025
hanlons-cafe-pittsburgh	60	9	69	3.20289855072	0.449275362319	0.275362318841	3	1.03507666457	2.20289855072	0.289855072464	125.507246377	142.26008262	0.163412624027	0.266666666667	0.0287088410189	0.0287088410189	0.0415691994758	0.104166666667	0.107668368538	1.0	0.0486469370092	0.15	0.0271284158353	0.134615384615	0.0854427105802	0.333333333333	0.91455728942	1.0	0.130434782609
jimmy-johns-pittsburgh-11	7	4	11	3.36363636364	0.545454545455	0.272727272727	3	1.42148760331	2.36363636364	0.636363636364	113.181818182	74.4138527937	0.190080492528	0.315789473684	0.0323781636306	0.0323781636306	0.0351999689341	0.0948275862069	0.322727272727	1.0	0.0575590448881	0.112654320988	0.0306843021777	0.0530303030303	0.112642986563	0.227272727273	0.887357013437	0.972972972973	0.363636363636
ajs-burger-and-peruvian-rotisserie-chicken-pittsburgh	17	2	19	3.52631578947	0.526315789474	0.210526315789	1	1.13019390582	2.52631578947	0.421052631579	81.5263157895	74.1714716196	0.180387710807	0.379310344828	0.0324843780373	0.0324843780373	0.0413947968717	0.109756097561	0.169799498747	1.0	0.0565576017974	0.142857142857	0.0344795166007	0.0833333333333	0.10356672681	0.25	0.89643327319	1.0	0.105263157895
apteka-pittsburgh	62	8	70	4.64285714286	0.942857142857	0.0285714285714	3	0.520408163266	2.64285714286	0.728571428571	126.614285714	100.032036705	0.147324962715	0.35	0.0244627825817	0.0244627825817	0.0386772343807	0.136363636364	0.189906661888	1.0	0.0619155347194	0.148026315789	0.0319371851712	0.0723684210526	0.106660166216	0.25	0.893339833784	1.0	0.114285714286
rowdy-bbq-pittsburgh	47	12	59	3.81355932203	0.71186440678	0.135593220339	2	0.97730537202	2.81355932203	0.474576271186	124.508474576	89.6513723947	0.171370106142	0.4	0.0312151082161	0.0312151082161	0.0432355241647	0.0954773869347	0.168549638487	1.0	0.0475646479876	0.104166666667	0.0346028947083	0.09375	0.082317332289	0.238095238095	0.917682667711	1.0	0.203389830508
chris-taste-of-home-pittsburgh	2	6	8	4.625	0.875	0.0	3	0.5625	1.625	0.75	160.125	110.056164639	0.14202097512	0.193548387097	0.0229742294493	0.0229742294493	0.0348709627134	0.112903225806	0.204166666667	1.0	0.0546552456029	0.108974358974	0.0256387447457	0.0608974358974	0.0972504852616	0.227272727273	0.902749514738	0.969696969697	0.75
bangkok-balcony-pittsburgh	158	17	175	3.53714285714	0.628571428571	0.188571428571	2	0.936163265306	2.53714285714	0.257142857143	109.668571429	89.0855376155	0.160064926537	0.333333333333	0.030736798681	0.030736798681	0.0430696884526	0.111111111111	0.11472143095	1.0	0.0589852050461	0.238636363636	0.0298189556819	0.145	0.098627556805	0.5	0.901372443195	1.0	0.0971428571429
pelegrinos-pizza-and-pasta-pittsburgh	54	11	65	4.32307692308	0.815384615385	0.123076923077	2	0.916449704143	3.32307692308	0.723076923077	93.8307692308	79.643352947	0.154616605243	0.411764705882	0.026956860783	0.026956860783	0.0454102323803	0.133333333333	0.1772521157	1.0	0.0601626989685	0.203125	0.0267201176317	0.171875	0.0865651703483	0.666666666667	0.913434829652	1.0	0.169230769231
fresh-corner-pittsburgh	4	0	4	3.25	0.25	0.25	1	0.875	1.75	0.25	51.0	48.6569625028	0.13685177715	0.2	0.0241444711387	0.0241444711387	0.0142194433239	0.0298507462687	0.160714285714	0.5	0.0769410268478	0.138888888889	0.0410489780826	0.104166666667	0.122233201581	0.4	0.877766798419	1.0	0.0
thai-cottage-pittsburgh	67	8	75	3.98666666667	0.76	0.106666666667	2	0.740266666666	2.98666666667	0.386666666667	112.626666667	90.0908834949	0.16220453114	0.333333333333	0.0303020524299	0.0303020524299	0.0498737479605	0.10447761194	0.160388648389	1.0	0.0612043496182	0.15	0.0287145807611	0.0766129032258	0.0985486126213	0.333333333333	0.901451387379	1.0	0.106666666667
rose-tea-cafe-pittsburgh-3	50	6	56	2.51785714286	0.25	0.482142857143	2	1.10650510204	2.48214285714	0.357142857143	120.232142857	94.2013404271	0.14557814464	0.28125	0.027933791265	0.027933791265	0.0383828996101	0.119047619048	0.112683823529	1.0	0.0447506592172	0.125	0.0353971918681	0.15625	0.0962255214025	0.285714285714	0.903774478597	1.0	0.107142857143
sabroso-mexican-delights-pittsburgh	6	1	7	4.57142857143	1.0	0.0	1	0.489795918367	0.571428571429	0.571428571429	60.0	34.1592907253	0.148100779923	0.209302325581	0.0290039194252	0.0290039194252	0.0230182252895	0.0547945205479	0.251360544218	0.75	0.0709691092094	0.116666666667	0.023683867707	0.0436046511628	0.133481637229	0.3	0.866518362771	0.9375	0.142857142857
mozart-room-pittsburgh	1	0	1	4.0	1.0	0.0	1	0.0	0.0	0.0	169.0	0.0	0.118343195266	0.118343195266	0.0348977135981	0.0348977135981	0.0118343195266	0.0118343195266	0.0	0.0	0.0458579881657	0.0458579881657	0.0273668639053	0.0273668639053	0.0681818181818	0.0681818181818	0.931818181818	0.931818181818	0.0
wings-over-pittsburgh-pittsburgh	40	12	52	3.71153846154	0.596153846154	0.211538461538	2	1.1900887574	2.71153846154	0.519230769231	114.038461538	93.806052277	0.150658082021	0.272727272727	0.0290724404154	0.0290724404154	0.0478779782475	0.105691056911	0.156725325956	1.0	0.050901171659	0.118534482759	0.0301291514546	0.0640243902439	0.0800625892742	0.170731707317	0.919937410726	1.0	0.230769230769
pirata-pittsburgh	10	0	10	4.5	1.0	0.0	3	0.5	0.5	0.5	195.2	73.8725930234	0.142152851834	0.228070175439	0.0208080258259	0.0208080258259	0.0390184283861	0.0545454545455	0.0909040959041	0.25	0.0557338940454	0.0694444444444	0.026615796665	0.0346762820513	0.0839324392071	0.152542372881	0.916067560793	0.962962962963	0.0
wheelhouse-bar-and-grill-pittsburgh	13	0	13	3.0	0.384615384615	0.384615384615	1	1.07692307692	2.0	0.307692307692	119.230769231	74.9052261155	0.148410707654	0.179487179487	0.0229499095399	0.0229499095399	0.0456717025101	0.0939597315436	0.0902097902098	0.5	0.0505205638893	0.0972222222222	0.0273892287564	0.0542452830189	0.0830844563487	0.142857142857	0.916915543651	1.0	0.0
smoke-bbq-taqueria-pittsburgh-4	250	23	273	3.63736263736	0.59706959707	0.238095238095	5	1.18029223524	2.63736263736	0.468864468864	162.490842491	151.806270256	0.161608714101	0.5625	0.0293736980273	0.0293736980273	0.0409599006426	0.166666666667	0.118269423995	1.0	0.0509204771343	0.175925925926	0.0286591771005	0.0917575757576	0.0874172951053	0.3125	0.912582704895	1.0	0.0842490842491
s-and-d-polish-deli-pittsburgh	123	16	139	4.31654676259	0.884892086331	0.0647482014388	2	0.7277056053	3.31654676259	0.568345323741	122.258992806	116.86574343	0.167824470203	0.333333333333	0.0301678474945	0.0301678474945	0.0392347226765	0.137931034483	0.204045325271	1.0	0.0544601364748	0.153846153846	0.0259420889595	0.0681818181818	0.0891133255629	0.285714285714	0.910886674437	1.0	0.115107913669
siam-thai-restaurant-pittsburgh	21	1	22	3.63636363636	0.636363636364	0.227272727273	1	1.19008264463	2.63636363636	0.5	114.363636364	83.7032341368	0.163994427082	0.260869565217	0.0287313947351	0.0287313947351	0.0521976143585	0.126984126984	0.116143578644	0.6	0.0456420860491	0.0882352941176	0.0363755187505	0.0654761904762	0.0883042195719	0.181818181818	0.911695780428	0.980769230769	0.0454545454545
bad-azz-bbq-pittsburgh	5	1	6	3.16666666667	0.5	0.5	1	1.5	2.16666666667	0.5	139.0	116.167981819	0.200714464954	0.326923076923	0.0472983162986	0.0472983162986	0.0750087532548	0.114285714286	0.0175438596492	0.105263157895	0.0381047716316	0.0528350515464	0.036253847386	0.0618556701031	0.0861959121549	0.2	0.913804087845	1.0	0.166666666667
brueggers-bagels-pittsburgh-21	33	7	40	2.825	0.25	0.425	1	0.95125	2.175	0.25	100.375	79.7197238768	0.164312518322	0.25	0.0271761075173	0.0271761075173	0.0490713247503	0.126315789474	0.174016583906	1.0	0.0464504640127	0.144736842105	0.0279123700275	0.0714285714286	0.0838689257738	0.375	0.916131074226	1.0	0.175
brueggers-bagels-pittsburgh-20	28	2	30	3.13333333333	0.466666666667	0.333333333333	1	1.14222222222	2.13333333333	0.333333333333	83.3	67.5776836932	0.161389859746	0.322033898305	0.0264955738092	0.0264955738092	0.0386549495474	0.0857142857143	0.108240740741	0.6	0.048181573852	0.116071428571	0.0282739211442	0.0775862068966	0.0778256456399	0.25	0.92217435436	1.0	0.0666666666667
all-india-pittsburgh	99	56	155	3.88387096774	0.722580645161	0.2	3	1.1613735692	2.88387096774	0.632258064516	126.780645161	112.494373822	0.156102802169	0.324324324324	0.0289180647145	0.0289180647145	0.0439904679846	0.134328358209	0.134654547961	1.0	0.0554892073325	0.11328125	0.031066726635	0.1	0.0974207195831	0.285714285714	0.896127667514	1.0	0.361290322581
hot-metal-grille-pittsburgh	1	0	1	3.0	0.0	0.0	1	0.0	0.0	0.0	9.0	0.0	0.444444444444	0.444444444444	0.166666666667	0.166666666667	0.0	0.0	0.0	0.0	0.0277777777778	0.0277777777778	0.0138888888889	0.0138888888889	0.0	0.0	1.0	1.0	0.0
gino-bros-pizzeria-pittsburgh-3	12	5	17	3.11764705882	0.529411764706	0.411764705882	2	1.6401384083	2.11764705882	0.705882352941	92.4705882353	74.120821594	0.13057024921	0.219512195122	0.021032140347	0.021032140347	0.0418676543867	0.0769230769231	0.152406417112	1.0	0.0590397573002	0.0801282051282	0.0331459745747	0.0769230769231	0.110385060282	0.235294117647	0.889614939718	0.978021978022	0.294117647059
dipietros-restaurant-pittsburgh-2	31	12	43	3.55813953488	0.581395348837	0.255813953488	2	1.16495402921	2.55813953488	0.418604651163	111.674418605	72.6311871416	0.167753497893	1.0	0.0251543820422	0.0251543820422	0.0399761594753	0.0975609756098	0.173922782644	1.0	0.0542525099745	0.136363636364	0.0316454242749	0.0708762886598	0.0983144379006	0.333333333333	0.878429748146	1.0	0.279069767442
vue-412-pittsburgh	81	35	116	3.80172413793	0.646551724138	0.241379310345	4	1.22190844233	2.80172413793	0.568965517241	147.965517241	172.621767669	0.143125570952	0.263157894737	0.0248751779434	0.0248751779434	0.0452142748469	0.118421052632	0.166601648999	1.0	0.0604623726313	0.197368421053	0.0285683945267	0.0625	0.10100485776	0.363636363636	0.89899514224	1.0	0.301724137931
hard-rock-cafe-pittsburgh	76	11	87	3.05747126437	0.413793103448	0.333333333333	2	1.03289734443	2.05747126437	0.275862068966	135.655172414	152.258991965	0.142333854216	0.333333333333	0.0285500612779	0.0285500612779	0.0403627738686	0.157142857143	0.0974282534185	1.0	0.0515602623174	0.28125	0.0335987394471	0.0833333333333	0.0849172709893	0.265306122449	0.915082729011	1.0	0.126436781609
grand-view-buffet-pittsburgh	58	2	60	2.85	0.316666666667	0.45	1	1.19833333333	2.15	0.416666666667	169.066666667	117.68713703	0.155791531935	0.269230769231	0.0258283973558	0.0258283973558	0.0320227888105	0.115384615385	0.16298367501	1.0	0.0479748865046	0.117097560976	0.0318449746095	0.0897435897436	0.0849176149927	0.238095238095	0.915082385007	1.0	0.0333333333333
chaya-japanese-cuisine-pittsburgh	188	17	205	3.70731707317	0.668292682927	0.219512195122	2	1.13265913147	2.70731707317	0.482926829268	131.292682927	104.467346725	0.161900890636	0.767441860465	0.0281211347321	0.0281211347321	0.0381026580793	0.166666666667	0.0972841026886	1.0	0.0590046971024	0.194444444444	0.0329229734016	0.141129032258	0.113772202821	0.611111111111	0.881349748398	1.0	0.0829268292683
the-simple-greek-pittsburgh	39	2	41	3.26829268293	0.536585365854	0.292682926829	2	1.12671029149	2.26829268293	0.317073170732	110.292682927	78.9634814954	0.157393417431	0.228571428571	0.0254418462123	0.0254418462123	0.0419324620336	0.0909090909091	0.085151545756	0.428571428571	0.0484284021985	0.113425925926	0.0252740294943	0.0560344827586	0.0764355044916	0.181818181818	0.923564495508	1.0	0.0487804878049
the-south-side-bbq-restaurant-pittsburgh	12	2	14	3.35714285714	0.428571428571	0.285714285714	2	1.26530612245	2.35714285714	0.5	154.142857143	130.80730492	0.170035518127	0.255319148936	0.0348648150979	0.0348648150979	0.0461535628963	0.0793650793651	0.117729591837	0.625	0.0516898110733	0.105158730159	0.0318574598823	0.0606060606061	0.0803442258306	0.162790697674	0.919655774169	0.97619047619	0.142857142857
la-gourmandine-bakery-and-pastry-shop-pittsburgh	303	41	344	4.6773255814	0.94476744186	0.0261627906977	3	0.495267712277	3.6773255814	0.776162790698	112.540697674	106.994667198	0.166544573244	0.5	0.0298287007658	0.0298287007658	0.0443787348687	0.25	0.171412257121	1.0	0.0552333002582	0.208333333333	0.0266872973029	0.0992647058824	0.0959928011864	0.333333333333	0.901100222069	1.0	0.119186046512
girasole-restaurant-pittsburgh	225	51	276	3.64492753623	0.652173913043	0.224637681159	2	1.17328292376	2.64492753623	0.492753623188	151.18115942	126.21951407	0.149317160051	0.777777777778	0.0246273279213	0.0246273279213	0.0440144846197	0.137931034483	0.122839667388	1.0	0.0534008461328	0.193181818182	0.0307112066978	0.107142857143	0.0925739578551	0.384615384615	0.903802853739	1.0	0.184782608696
